method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
ant_colony_optimisation,1,5,0.7,0.0005,0.3,0.001,adamw,32,0.909871220588684,0.9137930870056152,,,0.0,True,2026-05-30T07:25:57.871051
ant_colony_optimisation,1,6,0.9,5e-05,0.6,0.01,adamw,32,0.8583691120147705,0.8534482717514038,,,0.0,True,2026-05-30T07:25:57.871626
ant_colony_optimisation,1,7,0.7,0.001,0.5,0.05,adam,32,0.9141631126403807,0.9094827771186828,,,0.0,True,2026-05-30T07:25:57.872188
ant_colony_optimisation,1,8,0.8,1e-05,0.6,0.1,sgd,16,0.248927041888237,0.2198275923728943,,,0.0,True,2026-05-30T07:25:57.872766
ant_colony_optimisation,1,9,0.8,1e-05,0.4,0.05,sgd,8,0.2875536382198334,0.2155172377824783,,,0.0,True,2026-05-30T07:25:57.873447
ant_colony_optimisation,1,10,0.8,0.0005,0.5,0.1,adam,16,0.9356223344802856,0.9396551847457886,12,23,56.0,False,2026-05-30T07:26:57.203015
ant_colony_optimisation,1,11,0.99,0.0001,0.4,0.001,adamw,32,0.8283261656761169,0.8405172228813171,13,24,53.2,False,2026-05-30T07:27:53.791898
ant_colony_optimisation,1,12,0.95,0.005,0.4,0.002,sgd,8,0.9012875556945801,0.9051724076271057,20,31,52.2,False,2026-05-30T07:28:47.127092
ant_colony_optimisation,1,13,0.95,1e-05,0.5,0.002,adamw,8,0.733905553817749,0.7068965435028076,,,0.0,True,2026-05-30T07:28:47.137171
ant_colony_optimisation,1,14,0.95,5e-05,0.3,0.001,adam,16,0.8669527769088745,0.8620689511299133,19,30,56.0,False,2026-05-30T07:29:46.742201
ant_colony_optimisation,1,15,0.7,0.0005,0.3,0.05,adamw,16,0.9313304424285888,0.9353448152542114,,,0.0,True,2026-05-30T07:29:46.752897
ant_colony_optimisation,1,16,0.99,0.0005,0.5,0.005,adamw,8,0.8798283338546753,0.9051724076271057,6,17,35.9,False,2026-05-30T07:30:23.875987
ant_colony_optimisation,1,17,0.99,5e-05,0.2,0.001,adam,32,0.7896995544433594,0.8275862336158752,,,0.0,True,2026-05-30T07:30:23.886637
ant_colony_optimisation,1,18,0.95,1e-05,0.3,0.005,adamw,16,0.7381974458694458,0.6896551847457886,32,40,66.9,False,2026-05-30T07:31:34.525535
ant_colony_optimisation,1,19,0.9,0.005,0.5,0.005,adamw,16,0.9399141669273376,0.931034505367279,23,34,63.8,False,2026-05-30T07:32:42.242099
ant_colony_optimisation,1,20,0.7,5e-05,0.2,0.005,adam,16,0.9227467775344849,0.9181034564971924,16,27,64.6,False,2026-05-30T07:33:50.803002
ant_colony_optimisation,1,21,0.99,0.001,0.5,0.05,adamw,32,0.8884119987487793,0.9051724076271057,20,31,53.3,False,2026-05-30T07:34:47.813646
ant_colony_optimisation,1,22,0.95,0.0005,0.0,0.01,adam,8,0.9141631126403809,0.9224137663841248,7,18,38.6,False,2026-05-30T07:35:27.901531
ant_colony_optimisation,1,23,0.9,0.001,0.2,0.05,adamw,8,0.9227467775344849,0.9137930870056152,11,22,45.7,False,2026-05-30T07:36:15.152823
ant_colony_optimisation,1,24,0.99,0.0001,0.2,0.05,adam,32,0.8497853875160217,0.8620689511299133,25,36,58.0,False,2026-05-30T07:37:17.090940
ant_colony_optimisation,1,25,0.8,0.0001,0.2,0.05,adamw,32,0.9098712205886841,0.9267241358757019,15,26,59.7,False,2026-05-30T07:38:20.896370
ant_colony_optimisation,1,26,0.9,0.001,0.4,0.005,adamw,32,0.9227467775344848,0.931034505367279,,,0.0,True,2026-05-30T07:38:20.909030
ant_colony_optimisation,1,27,0.8,0.005,0.5,0.005,adamw,16,0.9313304424285889,0.9353448152542114,25,36,71.2,False,2026-05-30T07:39:36.140708
ant_colony_optimisation,1,28,0.85,0.0005,0.0,0.01,sgd,8,0.8798283338546753,0.9008620977401733,16,27,51.6,False,2026-05-30T07:40:29.532099
ant_colony_optimisation,1,29,0.95,0.0001,0.2,0.1,adam,8,0.9141631126403809,0.892241358757019,26,37,60.7,False,2026-05-30T07:41:32.057860
ant_colony_optimisation,1,30,0.99,5e-05,0.6,0.02,sgd,16,0.5879828333854675,0.5775862336158752,34,40,64.5,False,2026-05-30T07:42:41.347881
ant_colony_optimisation,1,31,0.85,0.001,0.0,0.005,adamw,16,0.9356223344802856,0.9353448152542114,24,35,68.3,False,2026-05-30T07:43:54.258360
ant_colony_optimisation,1,32,0.7,5e-05,0.4,0.005,sgd,16,0.5107296109199524,0.48706895112991333,32,40,77.9,False,2026-05-30T07:45:16.800935
ant_colony_optimisation,1,33,0.99,0.001,0.4,0.005,sgd,8,0.8626609444618225,0.8706896305084229,28,39,60.4,False,2026-05-30T07:46:19.313517
ant_colony_optimisation,1,34,0.7,0.005,0.4,0.05,adamw,16,0.9184549450874328,0.931034505367279,,,0.0,True,2026-05-30T07:46:19.333393
ant_colony_optimisation,1,35,0.7,5e-05,0.5,0.01,adam,32,0.905579388141632,0.9181034564971924,,,0.0,True,2026-05-30T07:46:19.334491
ant_colony_optimisation,1,36,0.8,0.0005,0.0,0.02,adam,8,0.9313304424285889,0.9396551847457886,5,16,42.3,False,2026-05-30T07:47:03.851074
ant_colony_optimisation,1,37,0.7,5e-05,0.2,0.01,adamw,32,0.9141631126403809,0.9137930870056152,20,31,70.7,False,2026-05-30T07:48:19.403944
ant_colony_optimisation,1,38,0.99,0.005,0.5,0.05,sgd,8,0.8669527769088745,0.8836206793785095,,,0.0,True,2026-05-30T07:51:13.169262
ant_colony_optimisation,1,39,0.7,0.0001,0.0,0.02,adam,8,0.9141631126403809,0.9353448152542114,9,20,67.5,False,2026-05-30T07:52:24.810825
